order_id,order_date,ship_mode,segment,region,category,sales,quantity,profit
US-2014-147704,2014-11-16,Standard Class,Home Office,Central,Office Supplies,169.45,5,42.3625
US-2014-147774,2014-01-20,Standard Class,Corporate,South,Office Supplies,67.194,1,-51.5154
US-2014-148194,2014-05-04,First Class,Corporate,West,Furniture,12.18,7,3.8976
US-2014-148194,2014-05-04,First Class,Corporate,West,Office Supplies,57.68,4,19.0344
US-2014-148838,2014-03-17,Standard Class,Corporate,East,Furniture,1579.746,7,-447.5947
US-2014-148838,2014-03-17,Standard Class,Corporate,East,Furniture,1071.576,4,-553.6476
US-2014-148838,2014-03-17,Standard Class,Corporate,East,Furniture,613.908,3,-122.7816
US-2014-148838,2014-03-17,Standard Class,Corporate,East,Office Supplies,34.86,7,16.3842
US-2014-148838,2014-03-17,Standard Class,Corporate,East,Office Supplies,155.04,4,75.9696
US-2014-149034,2014-11-19,First Class,Consumer,East,Technology,47.496,1,-1.1874
US-2014-150119,2014-04-23,Standard Class,Home Office,East,Furniture,281.372,2,-12.0588
US-2014-150119,2014-04-23,Standard Class,Home Office,East,Furniture,281.372,2,-12.0588
US-2014-150119,2014-04-23,Standard Class,Home Office,East,Office Supplies,7.488,8,-5.2416
US-2014-150119,2014-04-23,Standard Class,Home Office,East,Furniture,22.336,4,7.8176
US-2014-150126,2014-07-27,Standard Class,Corporate,East,Office Supplies,65.78,11,32.2322
US-2014-150434,2014-07-19,Standard Class,Corporate,East,Technology,359.98,2,93.5948
US-2014-150434,2014-07-19,Standard Class,Corporate,East,Furniture,70.56,1,-4.032
US-2014-150434,2014-07-19,Standard Class,Corporate,East,Office Supplies,20.88,2,9.6048
US-2014-150434,2014-07-19,Standard Class,Corporate,East,Office Supplies,3.81,1,1.8288
US-2014-150532,2014-07-14,Standard Class,Consumer,West,Office Supplies,55.92,5,6.291
US-2014-150574,2014-12-19,Standard Class,Consumer,South,Office Supplies,4.812,2,-3.6892
US-2014-150574,2014-12-19,Standard Class,Consumer,South,Technology,247.8,5,-18.585
US-2014-150924,2014-09-12,Second Class,Consumer,Central,Office Supplies,5.18,5,-8.029
US-2014-151015,2014-10-14,Standard Class,Consumer,Central,Office Supplies,322.192,13,100.685
US-2014-151015,2014-10-14,Standard Class,Consumer,Central,Office Supplies,2.946,3,-4.8609
US-2014-151015,2014-10-14,Standard Class,Consumer,Central,Office Supplies,19.136,4,6.9368
US-2014-151925,2014-09-26,Second Class,Consumer,West,Furniture,145.568,2,0
US-2014-152030,2014-12-26,Second Class,Home Office,Central,Furniture,600.558,3,-8.5794
US-2014-152723,2014-09-26,Same Day,Corporate,Central,Office Supplies,0.876,1,-1.4016
US-2014-154655,2014-10-12,Standard Class,Corporate,Central,Office Supplies,22.24,2,2.502
US-2014-154879,2014-05-06,Standard Class,Home Office,West,Office Supplies,5.78,2,2.7166
US-2014-154879,2014-05-06,Standard Class,Home Office,West,Office Supplies,107.94,6,30.2232
US-2014-155502,2014-01-26,Standard Class,Home Office,South,Furniture,62.82,3,30.7818
US-2014-155502,2014-01-26,Standard Class,Home Office,South,Office Supplies,489.92,8,0
US-2014-155502,2014-01-26,Standard Class,Home Office,South,Office Supplies,19.44,3,9.3312
US-2014-155502,2014-01-26,Standard Class,Home Office,South,Office Supplies,16.68,2,8.34
US-2014-155502,2014-01-26,Standard Class,Home Office,South,Technology,155.35,13,0
US-2014-155502,2014-01-26,Standard Class,Home Office,South,Furniture,12.42,3,4.4712
US-2014-155502,2014-01-26,Standard Class,Home Office,South,Technology,187.98,2,52.6344
US-2014-155544,2014-03-21,Standard Class,Consumer,South,Office Supplies,59.2,5,22.2
US-2014-155544,2014-03-21,Standard Class,Consumer,South,Furniture,32.952,3,6.5904
US-2014-155544,2014-03-21,Standard Class,Consumer,South,Furniture,218.376,3,-10.9188
US-2014-155817,2014-10-03,Standard Class,Home Office,South,Office Supplies,61.568,2,4.6176
US-2014-155817,2014-10-03,Standard Class,Home Office,South,Office Supplies,6.192,3,0.4644
US-2014-155894,2014-07-26,Second Class,Consumer,Central,Office Supplies,123.552,3,-29.3436
US-2014-156216,2014-09-13,Standard Class,Corporate,South,Office Supplies,18.648,7,-12.432
US-2014-156559,2014-08-19,Standard Class,Consumer,South,Furniture,638.82,9,172.4814
US-2014-157021,2014-04-01,Second Class,Consumer,West,Office Supplies,29.6,2,14.8
US-2014-157021,2014-04-01,Second Class,Consumer,West,Office Supplies,17.088,4,5.5536
US-2014-157070,2014-06-01,Standard Class,Corporate,Central,Office Supplies,138.56,4,66.5088
US-2014-157070,2014-06-01,Standard Class,Corporate,Central,Office Supplies,65.52,5,12.376
US-2014-157231,2014-04-05,Standard Class,Corporate,South,Office Supplies,115.36,7,56.5264
US-2014-157385,2014-11-23,First Class,Consumer,West,Furniture,603.92,5,-67.941
US-2014-157385,2014-11-23,First Class,Consumer,West,Office Supplies,21.84,3,10.4832
US-2014-157385,2014-11-23,First Class,Consumer,West,Technology,29.99,1,6.2979
US-2014-157385,2014-11-23,First Class,Consumer,West,Furniture,381.44,2,23.84
US-2014-157406,2014-04-25,Standard Class,Home Office,Central,Office Supplies,10.368,2,3.6288
US-2014-157406,2014-04-25,Standard Class,Home Office,Central,Office Supplies,6.24,3,0.546000000000001
US-2014-157847,2014-04-02,Second Class,Consumer,Central,Office Supplies,26.72,5,9.352
US-2014-157847,2014-04-02,Second Class,Consumer,Central,Office Supplies,33.488,7,10.465
US-2014-158057,2014-03-22,Standard Class,Consumer,South,Office Supplies,7.644,4,-5.8604
US-2014-158057,2014-03-22,Standard Class,Consumer,South,Office Supplies,51.465,5,-39.4565
US-2014-158365,2014-04-12,Standard Class,Consumer,Central,Office Supplies,32.4,5,15.552
US-2014-158400,2014-10-25,First Class,Corporate,West,Office Supplies,49.408,4,18.528
US-2014-158638,2014-09-17,Standard Class,Home Office,East,Office Supplies,5.892,4,-4.1244
US-2014-159611,2014-12-27,Second Class,Consumer,East,Furniture,182.352,3,-18.2352
US-2014-159611,2014-12-27,Second Class,Consumer,East,Office Supplies,118.16,2,-25.109
US-2014-159618,2014-11-12,Standard Class,Corporate,Central,Office Supplies,2.672,1,0.334
US-2014-159618,2014-11-12,Standard Class,Corporate,Central,Office Supplies,16.656,6,-3.123
US-2014-159618,2014-11-12,Standard Class,Corporate,Central,Technology,79.512,3,20.8719
US-2014-159618,2014-11-12,Standard Class,Corporate,Central,Office Supplies,36.288,7,12.7008
US-2014-159618,2014-11-12,Standard Class,Corporate,Central,Furniture,67.9932,1,-12.9987
US-2014-159926,2014-11-18,Standard Class,Consumer,East,Office Supplies,50.997,1,-40.7976
US-2014-159926,2014-11-18,Standard Class,Consumer,East,Office Supplies,76.792,1,-16.3183
US-2014-159926,2014-11-18,Standard Class,Consumer,East,Technology,539.964,6,-107.9928
US-2014-159926,2014-11-18,Standard Class,Consumer,East,Furniture,60.312,3,5.2773
US-2014-159926,2014-11-18,Standard Class,Consumer,East,Office Supplies,1.944,3,-1.4256
US-2014-160444,2014-07-05,Same Day,Consumer,Central,Office Supplies,220.776,3,-44.1552
US-2014-160444,2014-07-05,Same Day,Consumer,Central,Office Supplies,281.424,11,-35.178
US-2014-160780,2014-06-21,Same Day,Consumer,West,Office Supplies,11.088,7,-8.1312
US-2014-160780,2014-06-21,Same Day,Consumer,West,Office Supplies,25.164,2,-16.776
US-2014-161305,2014-06-06,Standard Class,Consumer,Central,Office Supplies,24.588,3,-38.1114
US-2014-161305,2014-06-06,Standard Class,Consumer,Central,Office Supplies,13.984,2,4.7196
US-2014-161613,2014-12-01,Second Class,Corporate,Central,Furniture,674.058,3,-19.2588
US-2014-163146,2014-05-16,Standard Class,Consumer,West,Technology,56.4,3,3.384
US-2014-163797,2014-04-08,Standard Class,Home Office,West,Office Supplies,49.792,8,-11.8256
US-2014-164406,2014-08-15,Standard Class,Consumer,West,Office Supplies,152.91,3,42.8148
US-2014-164406,2014-08-15,Standard Class,Consumer,West,Office Supplies,92.94,3,41.823
US-2014-164406,2014-08-15,Standard Class,Consumer,West,Office Supplies,17.856,4,6.2496
US-2014-164406,2014-08-15,Standard Class,Consumer,West,Office Supplies,46.44,3,15.093
US-2014-164406,2014-08-15,Standard Class,Consumer,West,Furniture,195.136,4,-12.196
US-2014-164616,2014-08-19,Second Class,Consumer,East,Office Supplies,76.776,4,-58.8616
US-2014-164616,2014-08-19,Second Class,Consumer,East,Office Supplies,9.184,2,1.148
US-2014-164644,2014-07-22,Second Class,Consumer,Central,Office Supplies,26.632,1,1.3316
US-2014-164763,2014-03-17,Standard Class,Corporate,South,Office Supplies,11.43,3,5.3721
US-2014-164763,2014-03-17,Standard Class,Corporate,South,Office Supplies,30.44,2,14.9156
US-2014-164763,2014-03-17,Standard Class,Corporate,South,Office Supplies,12.96,2,6.3504
US-2014-164763,2014-03-17,Standard Class,Corporate,South,Office Supplies,16,4,7.68
US-2014-164763,2014-03-17,Standard Class,Corporate,South,Office Supplies,32.67,3,8.4942
US-2014-165589,2014-02-18,Same Day,Consumer,Central,Furniture,25.16,5,-11.322
US-2014-165659,2014-06-01,Standard Class,Consumer,South,Furniture,22.2,6,9.102
US-2014-165659,2014-06-01,Standard Class,Consumer,South,Technology,881.93,7,229.3018
US-2014-165862,2014-07-13,Standard Class,Corporate,West,Furniture,351.216,3,4.39019999999998
US-2014-166310,2014-09-21,First Class,Home Office,Central,Furniture,8.544,2,-7.476
US-2014-166828,2014-08-22,First Class,Consumer,Central,Office Supplies,11.56,2,5.6644
US-2014-167262,2014-10-31,Second Class,Consumer,West,Technology,742.336,8,83.5127999999999
US-2014-167633,2014-09-30,Standard Class,Consumer,South,Office Supplies,15.552,3,5.4432
US-2014-167738,2014-12-24,Standard Class,Corporate,West,Office Supplies,142.86,1,41.4294
US-2014-167738,2014-12-24,Standard Class,Corporate,West,Furniture,292.272,6,18.267
US-2014-168501,2014-11-21,Standard Class,Corporate,Central,Office Supplies,1.632,1,0.5508
US-2014-168501,2014-11-21,Standard Class,Corporate,Central,Technology,267.96,5,16.7475
US-2014-169390,2014-02-07,Second Class,Corporate,East,Office Supplies,64.96,4,9.744
US-2014-169789,2014-12-30,Standard Class,Corporate,West,Office Supplies,551.985,5,-459.9875
US-2015-100069,2015-06-29,Standard Class,Home Office,Central,Technology,269.98,2,72.8946
US-2015-100377,2015-08-28,Standard Class,Corporate,Central,Technology,2799.96,5,874.9875
US-2015-100531,2015-09-27,First Class,Consumer,Central,Office Supplies,15.08,2,-22.62
US-2015-100531,2015-09-27,First Class,Consumer,Central,Furniture,24.288,3,-12.7512
US-2015-101399,2015-01-17,Standard Class,Home Office,Central,Furniture,254.744,7,-312.0614
US-2015-101511,2015-11-21,Second Class,Consumer,East,Furniture,396.802,7,-11.3372
US-2015-101511,2015-11-21,Second Class,Consumer,East,Office Supplies,15.88,5,-3.7715
US-2015-103471,2015-12-24,Standard Class,Consumer,West,Furniture,590.058,7,-786.744
US-2015-103471,2015-12-24,Standard Class,Consumer,West,Office Supplies,14.04,3,1.5795
US-2015-103996,2015-03-29,Second Class,Consumer,West,Office Supplies,212.64,6,99.9408
US-2015-103996,2015-03-29,Second Class,Consumer,West,Office Supplies,9.87,3,4.5402
US-2015-103996,2015-03-29,Second Class,Consumer,West,Technology,53.25,3,20.7675
US-2015-103996,2015-03-29,Second Class,Consumer,West,Furniture,19.92,3,9.5616
US-2015-104185,2015-09-03,Second Class,Corporate,East,Office Supplies,120.33,1,31.2858
US-2015-104430,2015-10-22,Standard Class,Consumer,Central,Office Supplies,5.176,4,-7.764
US-2015-105676,2015-12-01,Same Day,Consumer,Central,Furniture,6.688,4,-4.0128
US-2015-106495,2015-06-15,First Class,Consumer,South,Technology,11.672,1,-0.7295
US-2015-106873,2015-09-24,Second Class,Consumer,West,Office Supplies,14.576,2,2.3686
US-2015-106873,2015-09-24,Second Class,Consumer,West,Technology,23.2,2,1.45
US-2015-106873,2015-09-24,Second Class,Consumer,West,Office Supplies,16.464,7,1.8522
US-2015-107349,2015-07-13,First Class,Home Office,Central,Office Supplies,41.568,6,-66.5088
US-2015-107944,2015-03-23,First Class,Corporate,West,Office Supplies,192.72,11,92.5056
US-2015-107944,2015-03-23,First Class,Corporate,West,Technology,239.97,3,86.3892
US-2015-108966,2015-10-11,Standard Class,Consumer,South,Furniture,957.5775,5,-383.031
US-2015-108966,2015-10-11,Standard Class,Consumer,South,Office Supplies,22.368,2,2.5164
US-2015-109015,2015-09-06,Standard Class,Corporate,East,Office Supplies,8.39,1,2.0975
US-2015-109015,2015-09-06,Standard Class,Corporate,East,Technology,337.98,2,101.394
US-2015-110163,2015-11-01,First Class,Consumer,West,Office Supplies,7.88,1,1.773
US-2015-110261,2015-12-19,Second Class,Consumer,Central,Technology,158.376,3,13.8579
US-2015-110569,2015-05-23,Standard Class,Consumer,West,Office Supplies,19.194,7,-12.796
US-2015-110569,2015-05-23,Standard Class,Consumer,West,Office Supplies,121.792,4,13.7016
US-2015-111927,2015-11-14,Standard Class,Consumer,East,Furniture,76.14,3,26.649
US-2015-111927,2015-11-14,Standard Class,Consumer,East,Office Supplies,19.96,2,9.3812
US-2015-112508,2015-03-24,Standard Class,Corporate,South,Office Supplies,6.992,2,0.5244
US-2015-113327,2015-05-26,Second Class,Home Office,South,Office Supplies,18.272,1,5.9384
US-2015-113327,2015-05-26,Second Class,Home Office,South,Office Supplies,153.728,4,53.8048
US-2015-113327,2015-05-26,Second Class,Home Office,South,Office Supplies,12.224,2,4.4312
US-2015-113327,2015-05-26,Second Class,Home Office,South,Technology,167.944,7,50.3832
US-2015-113593,2015-04-18,First Class,Consumer,West,Office Supplies,115.44,3,30.0144
US-2015-114741,2015-12-06,Standard Class,Consumer,West,Office Supplies,6.48,1,3.1104
US-2015-114741,2015-12-06,Standard Class,Consumer,West,Office Supplies,1325.85,5,238.653
US-2015-114741,2015-12-06,Standard Class,Consumer,West,Office Supplies,14.94,3,6.8724
US-2015-114839,2015-04-26,Standard Class,Consumer,Central,Furniture,408.422,2,-5.8346
US-2015-115238,2015-04-30,Standard Class,Corporate,East,Furniture,31.4,5,13.188
US-2015-115238,2015-04-30,Standard Class,Corporate,East,Furniture,9.48,1,3.792
US-2015-115238,2015-04-30,Standard Class,Corporate,East,Technology,209.5,10,58.66
US-2015-115238,2015-04-30,Standard Class,Corporate,East,Furniture,24.3,5,10.449
US-2015-115238,2015-04-30,Standard Class,Corporate,East,Office Supplies,6.48,1,3.1104
US-2015-115343,2015-09-22,First Class,Consumer,East,Office Supplies,55.6,5,6.25499999999999
US-2015-115343,2015-09-22,First Class,Consumer,East,Technology,617.976,3,-7.7247
US-2015-116981,2015-03-26,Second Class,Corporate,East,Office Supplies,1085.42,7,282.2092
US-2015-116981,2015-03-26,Second Class,Corporate,East,Office Supplies,13.11,3,3.4086
US-2015-117184,2015-05-17,Standard Class,Corporate,Central,Office Supplies,33.28,5,-49.92
US-2015-117184,2015-05-17,Standard Class,Corporate,Central,Office Supplies,14.088,3,4.9308
US-2015-117492,2015-08-07,First Class,Corporate,East,Office Supplies,77.58,9,20.1708
US-2015-118766,2015-10-15,Standard Class,Home Office,Central,Office Supplies,4.464,1,1.674
US-2015-118766,2015-10-15,Standard Class,Home Office,Central,Office Supplies,3.96,10,-6.93
US-2015-118906,2015-03-10,Same Day,Corporate,East,Office Supplies,89.82,6,25.1496
US-2015-118983,2015-11-22,Standard Class,Home Office,Central,Office Supplies,68.81,5,-123.858
US-2015-118983,2015-11-22,Standard Class,Home Office,Central,Office Supplies,2.544,3,-3.816
US-2015-119312,2015-10-02,Second Class,Home Office,West,Office Supplies,270.34,14,75.6952
US-2015-120161,2015-12-18,Standard Class,Consumer,East,Office Supplies,646.776,9,-145.5246
US-2015-120502,2015-04-13,Standard Class,Corporate,West,Furniture,37.68,2,15.8256
US-2015-120502,2015-04-13,Standard Class,Corporate,West,Technology,258.576,2,19.3932
US-2015-120502,2015-04-13,Standard Class,Corporate,West,Office Supplies,75.84,2,29.5776
US-2015-120572,2015-12-11,Standard Class,Consumer,South,Office Supplies,12.828,2,-8.9796
US-2015-120712,2015-12-20,Standard Class,Consumer,Central,Office Supplies,88.8,4,-2.22
US-2015-120957,2015-12-07,Same Day,Corporate,West,Office Supplies,12.96,2,6.2208
US-2015-122140,2015-04-02,Standard Class,Consumer,Central,Office Supplies,32.192,2,-80.48
US-2015-122140,2015-04-02,Standard Class,Consumer,Central,Technology,50.12,7,-0.6265
US-2015-122140,2015-04-02,Standard Class,Consumer,Central,Technology,47.976,3,1.7991
US-2015-122784,2015-07-20,Standard Class,Consumer,Central,Office Supplies,2.88,5,-4.464
US-2015-122784,2015-07-20,Standard Class,Consumer,Central,Furniture,384.944,4,-126.4816
US-2015-122784,2015-07-20,Standard Class,Consumer,Central,Technology,153.584,2,13.4386
US-2015-122784,2015-07-20,Standard Class,Consumer,Central,Furniture,913.43,5,-52.196
US-2015-122910,2015-05-12,Standard Class,Consumer,West,Technology,201.584,2,20.1584
US-2015-123218,2015-12-20,Standard Class,Consumer,Central,Technology,159.984,2,11.9988
US-2015-123218,2015-12-20,Standard Class,Consumer,Central,Technology,255.968,4,51.1936
US-2015-123218,2015-12-20,Standard Class,Consumer,Central,Furniture,359.058,3,-71.8116
US-2015-123918,2015-10-15,Same Day,Consumer,Central,Furniture,131.376,6,-95.2476
US-2015-123918,2015-10-15,Same Day,Consumer,Central,Office Supplies,5.344,1,1.8704
US-2015-123960,2015-06-11,Standard Class,Consumer,South,Technology,53.7,6,10.203
US-2015-123960,2015-06-11,Standard Class,Consumer,South,Office Supplies,36.26,7,16.6796
US-2015-123960,2015-06-11,Standard Class,Consumer,South,Office Supplies,56.3,2,15.764
US-2015-123960,2015-06-11,Standard Class,Consumer,South,Office Supplies,32.4,5,15.552
US-2015-123960,2015-06-11,Standard Class,Consumer,South,Furniture,29.16,2,10.7892
US-2015-124219,2015-08-07,First Class,Consumer,Central,Office Supplies,28.4,4,13.064
US-2015-124219,2015-08-07,First Class,Consumer,Central,Furniture,212.94,3,34.0704
US-2015-125374,2015-03-23,Standard Class,Consumer,Central,Furniture,107.772,2,-29.2524
US-2015-126214,2015-12-21,Second Class,Consumer,West,Furniture,1618.37,13,356.0414
US-2015-126214,2015-12-21,Second Class,Consumer,West,Technology,99.6,1,36.852
US-2015-126235,2015-10-15,Same Day,Consumer,Central,Furniture,17.14,2,6.1704
US-2015-126753,2015-08-16,Standard Class,Corporate,East,Technology,519.792,4,-112.6216
US-2015-126753,2015-08-16,Standard Class,Corporate,East,Technology,31.176,3,-5.4558
US-2015-126753,2015-08-16,Standard Class,Corporate,East,Office Supplies,10.368,2,3.6288
US-2015-126753,2015-08-16,Standard Class,Corporate,East,Office Supplies,2.724,2,-1.9068
US-2015-126753,2015-08-16,Standard Class,Corporate,East,Furniture,254.352,3,0
US-2015-126753,2015-08-16,Standard Class,Corporate,East,Office Supplies,3.762,3,-2.7588
US-2015-126753,2015-08-16,Standard Class,Corporate,East,Office Supplies,10.272,3,3.21
US-2015-126977,2015-09-17,Standard Class,Consumer,East,Office Supplies,14.9,5,1.043
US-2015-126977,2015-09-17,Standard Class,Consumer,East,Office Supplies,87.71,7,41.2237
US-2015-126977,2015-09-17,Standard Class,Consumer,East,Furniture,199.764,2,8.8784
US-2015-126977,2015-09-17,Standard Class,Consumer,East,Office Supplies,94.6,4,27.434
US-2015-126977,2015-09-17,Standard Class,Consumer,East,Furniture,4228.704,6,158.5764
US-2015-126977,2015-09-17,Standard Class,Consumer,East,Furniture,2003.92,5,-25.049
US-2015-126977,2015-09-17,Standard Class,Consumer,East,Technology,209.97,3,58.7916
US-2015-126977,2015-09-17,Standard Class,Consumer,East,Technology,659.9,2,217.767
US-2015-126977,2015-09-17,Standard Class,Consumer,East,Office Supplies,110.96,2,53.2608
US-2015-126977,2015-09-17,Standard Class,Consumer,East,Technology,67.8,4,1.35599999999999
US-2015-127040,2015-12-06,Standard Class,Consumer,East,Office Supplies,6.48,1,3.1104
US-2015-127040,2015-12-06,Standard Class,Consumer,East,Office Supplies,41.86,7,20.5114
US-2015-127040,2015-12-06,Standard Class,Consumer,East,Technology,1619.91,9,97.1945999999999
US-2015-127040,2015-12-06,Standard Class,Consumer,East,Furniture,113.92,4,42.1504
US-2015-128090,2015-08-16,Standard Class,Consumer,West,Office Supplies,2.304,1,0.2592
US-2015-128090,2015-08-16,Standard Class,Consumer,West,Technology,1879.96,5,211.4955
US-2015-128090,2015-08-16,Standard Class,Consumer,West,Office Supplies,313.024,8,105.6456
US-2015-128090,2015-08-16,Standard Class,Consumer,West,Office Supplies,5.04,2,1.764
US-2015-128587,2015-12-24,Standard Class,Corporate,Central,Furniture,9.68,2,3.7752
US-2015-128587,2015-12-24,Standard Class,Corporate,Central,Technology,4899.93,7,2302.9671
US-2015-129007,2015-09-13,First Class,Corporate,West,Furniture,131.88,7,55.3896
US-2015-129007,2015-09-13,First Class,Corporate,West,Office Supplies,25.032,3,7.8225
US-2015-129007,2015-09-13,First Class,Corporate,West,Furniture,717.72,3,71.772
US-2015-129007,2015-09-13,First Class,Corporate,West,Furniture,207.35,5,24.882
US-2015-129007,2015-09-13,First Class,Corporate,West,Furniture,44.67,3,12.0609
US-2015-129007,2015-09-13,First Class,Corporate,West,Office Supplies,209.7,2,100.656
US-2015-129553,2015-07-27,Standard Class,Consumer,South,Technology,29.97,3,0.2997
US-2015-129637,2015-12-17,Standard Class,Consumer,Central,Office Supplies,180.016,1,-15.7514
US-2015-129637,2015-12-17,Standard Class,Consumer,Central,Furniture,41.552,2,-19.7372
US-2015-129637,2015-12-17,Standard Class,Consumer,Central,Office Supplies,13.12,5,1.476
US-2015-130491,2015-02-08,First Class,Consumer,Central,Office Supplies,9.54,2,4.293
US-2015-130491,2015-02-08,First Class,Consumer,Central,Office Supplies,5.81,1,1.8011
US-2015-130491,2015-02-08,First Class,Consumer,Central,Office Supplies,5.76,2,1.728
US-2015-130512,2015-08-21,Standard Class,Home Office,East,Office Supplies,3.488,2,-0.6976
US-2015-130512,2015-08-21,Standard Class,Home Office,East,Technology,21.728,4,3.8024
US-2015-130512,2015-08-21,Standard Class,Home Office,East,Office Supplies,663.072,6,-165.768
US-2015-130512,2015-08-21,Standard Class,Home Office,East,Office Supplies,99.588,2,-82.99
US-2015-130512,2015-08-21,Standard Class,Home Office,East,Office Supplies,49.568,2,15.49
US-2015-130519,2015-09-15,Same Day,Corporate,South,Office Supplies,15.552,3,5.4432
US-2015-130519,2015-09-15,Same Day,Corporate,South,Furniture,15.712,4,2.5532
US-2015-130519,2015-09-15,Same Day,Corporate,South,Office Supplies,24.672,2,2.1588
US-2015-130519,2015-09-15,Same Day,Corporate,South,Furniture,55.968,1,-2.0988
US-2015-131359,2015-10-30,Second Class,Corporate,West,Technology,59.994,2,-45.9954
US-2015-131359,2015-10-30,Second Class,Corporate,West,Technology,439.992,1,164.997
US-2015-131359,2015-10-30,Second Class,Corporate,West,Technology,87.96,5,30.786
US-2015-131359,2015-10-30,Second Class,Corporate,West,Furniture,15.488,4,3.6784
US-2015-131842,2015-12-05,First Class,Corporate,South,Furniture,97.424,2,10.9602
US-2015-132836,2015-06-01,Standard Class,Consumer,Central,Technology,299.98,2,83.9944
US-2015-132836,2015-06-01,Standard Class,Consumer,Central,Office Supplies,403.68,6,181.656
US-2015-132836,2015-06-01,Standard Class,Consumer,Central,Technology,41.9,2,11.732
US-2015-132836,2015-06-01,Standard Class,Consumer,Central,Office Supplies,28.91,7,13.2986
US-2015-134026,2015-04-26,Standard Class,Consumer,South,Furniture,831.936,8,-114.3912
US-2015-134026,2015-04-26,Standard Class,Consumer,South,Furniture,97.04,2,1.213
US-2015-134026,2015-04-26,Standard Class,Consumer,South,Office Supplies,72.784,1,-18.196
US-2015-134271,2015-04-18,Second Class,Consumer,East,Office Supplies,21.93,3,10.3071
US-2015-134558,2015-12-19,Second Class,Home Office,East,Office Supplies,29.9,5,14.651
US-2015-134558,2015-12-19,Second Class,Home Office,East,Technology,2249.91,9,517.4793
US-2015-134558,2015-12-19,Second Class,Home Office,East,Furniture,1053.164,4,-105.3164
US-2015-136259,2015-11-05,First Class,Consumer,East,Office Supplies,7.218,3,-5.5338
US-2015-136259,2015-11-05,First Class,Consumer,East,Office Supplies,27.2,4,2.04
US-2015-136427,2015-06-20,First Class,Consumer,West,Technology,125.944,7,15.743
US-2015-136476,2015-04-05,Standard Class,Corporate,South,Office Supplies,157.794,1,-115.7156
US-2015-136749,2015-12-25,Second Class,Consumer,South,Furniture,275.88,6,46.8996
US-2015-136749,2015-12-25,Second Class,Consumer,South,Office Supplies,157.9,5,74.213
US-2015-136987,2015-04-11,Second Class,Consumer,West,Technology,639.968,4,215.9892
US-2015-136987,2015-04-11,Second Class,Consumer,West,Office Supplies,52.76,2,24.2696
US-2015-137008,2015-10-02,Standard Class,Corporate,East,Office Supplies,94.85,5,45.528
US-2015-137008,2015-10-02,Standard Class,Corporate,East,Office Supplies,51.12,4,23.004
US-2015-137008,2015-10-02,Standard Class,Corporate,East,Technology,90,1,32.4
US-2015-137533,2015-12-18,Same Day,Home Office,East,Office Supplies,20.736,4,7.2576
US-2015-137960,2015-12-18,Same Day,Consumer,East,Technology,166.24,1,24.936
US-2015-138093,2015-12-10,Standard Class,Corporate,East,Office Supplies,27.36,9,9.3024
US-2015-138093,2015-12-10,Standard Class,Corporate,East,Office Supplies,44.75,5,20.585
US-2015-138093,2015-12-10,Standard Class,Corporate,East,Technology,134.99,1,36.4473
US-2015-138093,2015-12-10,Standard Class,Corporate,East,Office Supplies,26.4,5,12.672
US-2015-138093,2015-12-10,Standard Class,Corporate,East,Furniture,542.94,3,141.1644
US-2015-138121,2015-12-17,Same Day,Consumer,Central,Office Supplies,29.52,4,14.4648
US-2015-138121,2015-12-17,Same Day,Consumer,Central,Furniture,302.94,3,48.4704
US-2015-138121,2015-12-17,Same Day,Consumer,Central,Furniture,142.36,2,38.4372
US-2015-138121,2015-12-17,Same Day,Consumer,Central,Furniture,546.66,9,136.665
US-2015-138121,2015-12-17,Same Day,Consumer,Central,Furniture,212.13,3,14.8491
US-2015-138303,2015-09-03,Standard Class,Consumer,East,Office Supplies,36.336,3,-7.2672
US-2015-138303,2015-09-03,Standard Class,Consumer,East,Office Supplies,666.248,1,-149.9058
US-2015-138303,2015-09-03,Standard Class,Consumer,East,Office Supplies,52.512,6,19.692
US-2015-138716,2015-09-17,First Class,Corporate,West,Office Supplies,25.032,3,7.8225
US-2015-138919,2015-09-17,Standard Class,Home Office,East,Furniture,344.22,2,-103.266
US-2015-139675,2015-03-13,Second Class,Home Office,West,Furniture,915.136,4,102.9528
US-2015-139675,2015-03-13,Second Class,Home Office,West,Furniture,327.76,8,91.7728
US-2015-139759,2015-08-25,Standard Class,Home Office,West,Furniture,40.784,1,4.5882
US-2015-139759,2015-08-25,Standard Class,Home Office,West,Office Supplies,105.96,4,29.6688
US-2015-140200,2015-07-26,First Class,Consumer,West,Furniture,393.165,3,-204.4458
US-2015-140851,2015-07-13,Second Class,Corporate,South,Office Supplies,38.88,6,18.6624
US-2015-141453,2015-11-30,Second Class,Home Office,Central,Office Supplies,3.882,3,-5.823
US-2015-141684,2015-06-29,Standard Class,Consumer,East,Office Supplies,24.96,4,11.232
US-2015-142020,2015-06-04,Second Class,Home Office,East,Office Supplies,30.44,4,14.3068
US-2015-142020,2015-06-04,Second Class,Home Office,East,Furniture,35.28,3,11.9952
US-2015-142811,2015-04-02,Standard Class,Consumer,West,Technology,87.8,5,32.925
US-2015-144771,2015-10-02,First Class,Consumer,West,Furniture,11.032,1,3.0338
US-2015-144771,2015-10-02,First Class,Consumer,West,Technology,53.04,3,-4.641
US-2015-145121,2015-10-02,Standard Class,Corporate,East,Office Supplies,26.9,5,13.181
